"ID","PlotName","Clump_ID","TreeNumber","Species","Status","DBH","LiveCrownPercent","InsectEvidence","InsectLevel","FreshPitch","HealthCode","WitnessTree","Buffer","Notes","dist from plot center","azimuth to plot center","shape","azimuth shape","radius line","radius shape","no of trees","no of buffer trees"
1963,1676582.00,57.00,84.00,"CADE","D2",10.90,"NA","N","0 - No attack","NA","NA","None","N",,"4.15","112","o","0.5","0.37","160","4","0"
1964,1676582.00,57.00,85.00,"PIPO","L",16.10,"5","N","0 - No attack","N","None","None","N",,"4.15","112","o","0.5","0.37","160","4","0"
1965,1676582.00,57.00,86.00,"PILA","L",8.90,"5","N","0 - No attack","N","None","None","N",,"4.15","112","o","0.5","0.37","160","4","0"
1966,1676582.00,57.00,87.00,"PIPO","L",14.90,"8","N","0 - No attack","N","None","None","N",,"4.15","112","o","0.5","0.37","160","4","0"
1967,1676582.00,58.00,88.00,"PILA","L",7.70,"10","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,"11.1","108","p","999","0","0","1","0"
1968,1676582.00,59.00,89.00,"CADE","D2",13.50,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,"3.68","169","p","999","0","0","1","0"
1969,109002.00,1.00,1.00,"PIPO","L",44.00,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
1970,109002.00,2.00,2.00,"CADE","L",41.00,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
1971,109002.00,2.00,3.00,"PIPO","L",37.20,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
1972,109002.00,3.00,4.00,"PIPO","L",36.30,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1973,109002.00,3.00,5.00,"PIPO","L",29.60,"15","N","0 - No attack","N","None","W1","N",,,,,,,,,
1974,109002.00,4.00,6.00,"CADE","L",40.30,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
1975,109002.00,5.00,7.00,"PIPO","L",38.90,"25","N","0 - No attack","Y","None","None","N",,,,,,,,,
1976,109002.00,6.00,8.00,"QUKE","L",29.80,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
1977,109002.00,7.00,9.00,"PIPO","L",38.50,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1978,109002.00,8.00,10.00,"PIPO","L",39.10,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1979,109002.00,9.00,11.00,"PIPO","L",31.40,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
1980,109002.00,10.00,12.00,"PIPO","L",59.90,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
1981,109002.00,11.00,13.00,"PIPO","L",43.20,"40","N","0 - No attack","N","None","W2","N",,,,,,,,,
1982,109004.00,1.00,1.00,"PIPO","L",76.50,"40","N","0 - No attack","N","None","W1","N",,,,,,,,,
1983,109004.00,2.00,2.00,"PIPO","L",52.70,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
1984,109004.00,3.00,3.00,"PIPO","L",61.90,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
1985,109004.00,4.00,4.00,"UNKNCONIFER","D3",79.60,"NA","N","0 - No attack","NA","NA","None","N","too charred to determine attack, species, or dbh",,,,,,,,
1986,109004.00,4.00,5.00,"PIPO","L",80.00,"15","N","0 - No attack","N","None","W2","N",,,,,,,,,
1987,109004.00,5.00,6.00,"PIPO","L",78.10,"50","N","0 - No attack","N","None","None","N",,,,,,,,,
1988,109004.00,6.00,7.00,"CADE","L",26.00,"60","N","0 - No attack","N","None","None","N",,,,,,,,,
1989,109004.00,7.00,8.00,"PIPO","L",49.90,"50","N","0 - No attack","N","None","None","N",,,,,,,,,
1990,109005.00,1.00,1.00,"PIPO","L",91.70,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
1991,109005.00,2.00,2.00,"CADE","L",69.40,"70","N","0 - No attack","N","None","None","N",,,,,,,,,
1992,109005.00,3.00,3.00,"PIPO","L",92.10,"40","N","0 - No attack","N","None","W1","N",,,,,,,,,
1993,109005.00,4.00,4.00,"PIPO","L",87.70,"40","N","0 - No attack","N","None","W2","N",,,,,,,,,
1994,109005.00,5.00,5.00,"PIPO","L",67.30,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
1995,109005.00,6.00,6.00,"PIPO","L",80.60,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
1996,109005.00,7.00,7.00,"PIPO","L",88.00,"30","N","0 - No attack","N","Other - include in notes","None","N","mechanical damage on bole, old pitch",,,,,,,,
1997,109006.00,1.00,1.00,"PIPO","D1",55.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
1998,109006.00,2.00,2.00,"PIPO","D1",36.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
1999,109006.00,3.00,3.00,"PIPO","D1",37.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2000,109006.00,4.00,4.00,"PIPO","D3",29.40,"NA","N","0 - No attack","NA","NA","None","N","broken top",,,,,,,,
2001,109006.00,5.00,5.00,"PIPO","D1",32.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2002,109006.00,6.00,6.00,"PIPO","D1",44.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","W1","N",,,,,,,,,
2003,109006.00,7.00,7.00,"PIPO","L",38.30,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2004,109006.00,8.00,8.00,"PIPO","D2",51.90,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2005,109006.00,9.00,9.00,"PIPO","D1",55.80,"NA","Y","1 - light attack (<5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2006,109006.00,9.00,10.00,"CADE","D3",10.00,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2007,109006.00,10.00,11.00,"PIPO","D1",47.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","W2","N",,,,,,,,,
2008,109006.00,11.00,12.00,"CADE","L",50.30,"65","N","0 - No attack","N","None","None","N",,,,,,,,,
2009,109006.00,12.00,13.00,"CADE","L",53.00,"75","N","0 - No attack","N","None","None","N",,,,,,,,,
2010,109006.00,13.00,14.00,"PIPO","D1",49.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2011,109006.00,14.00,15.00,"PIPO","D1",18.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
2012,109006.00,15.00,16.00,"QUKE","L",49.30,"25","N","0 - No attack","N","Dead Top","None","N",,,,,,,,,
2013,109007.00,1.00,1.00,"ABCO","L",65.50,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
2014,109007.00,2.00,2.00,"PIPO","L",19.00,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2015,109007.00,3.00,3.00,"CADE","L",32.90,"70","N","0 - No attack","N","None","None","N",,,,,,,,,
2016,109007.00,4.00,4.00,"CADE","L",39.80,"45","N","0 - No attack","N","None","None","N",,,,,,,,,
2017,109007.00,5.00,5.00,"PIPO","L",49.60,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2018,109007.00,6.00,6.00,"CADE","L",40.70,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
2019,109007.00,7.00,7.00,"CADE","L",39.10,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2020,109007.00,8.00,8.00,"ABCO","L",89.30,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2021,109007.00,9.00,9.00,"PIPO","L",49.00,"25","N","0 - No attack","N","None","W1","N",,,,,,,,,
2022,109007.00,10.00,10.00,"PIPO","L",67.50,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2023,109007.00,11.00,11.00,"PIPO","L",54.10,"25","N","0 - No attack","N","Other - include in notes","W2","N","mechanical damage onnone side- that side has extensive damage",,,,,,,,
2024,109008.00,1.00,1.00,"ABCO","L",50.80,"55","N","0 - No attack","N","None","None","N",,,,,,,,,
2025,109008.00,2.00,2.00,"ABCO","L",61.20,"50","N","0 - No attack","N","None","None","N",,,,,,,,,
2026,109008.00,3.00,3.00,"QUKE","L",54.90,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
2027,109008.00,4.00,4.00,"ABCO","L",58.40,"35","N","0 - No attack","Y","None","None","N",,,,,,,,,
2028,109008.00,5.00,5.00,"CADE","L",65.90,"55","N","0 - No attack","N","None","W1","N",,,,,,,,,
2029,109008.00,5.00,6.00,"CADE","L",24.50,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2030,109008.00,5.00,7.00,"CADE","D3",13.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2031,109008.00,6.00,8.00,"PIPO","L",50.20,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2032,109008.00,7.00,9.00,"PIPO","L",42.20,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2033,109008.00,8.00,10.00,"ABCO","L",49.60,"30","N","0 - No attack","N","Other - include in notes","None","N","mechanical damage with old pitch",,,,,,,,
2034,109008.00,9.00,11.00,"ABCO","L",38.70,"55","Y","1 - light attack (<5 pitch tubes)","Y","None","None","N",,,,,,,,,
2035,109008.00,10.00,12.00,"CADE","L",37.40,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
2036,109008.00,11.00,13.00,"ABCO","D2",40.80,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2037,109008.00,12.00,14.00,"ABCO","L",48.30,"30","N","0 - No attack","Y","None","W2","N",,,,,,,,,
2038,109008.00,13.00,15.00,"ABCO","L",50.10,"60","N","0 - No attack","Y","None","None","N",,,,,,,,,
2039,109009.00,1.00,1.00,"CADE","L",22.40,"40","Y","1 - light attack (<5 pitch tubes)","Y","None","W1","N",,,,,,,,,
2040,109009.00,2.00,2.00,"CADE","L",30.70,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
2041,109009.00,3.00,3.00,"PIPO","L",72.60,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2042,109009.00,4.00,4.00,"CADE","L",66.70,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2043,109009.00,5.00,5.00,"CADE","L",33.60,"65","N","0 - No attack","N","None","W2","N",,,,,,,,,
2044,109009.00,6.00,6.00,"CADE","L",40.00,"75","N","0 - No attack","N","None","None","N",,,,,,,,,
2045,109010.00,1.00,1.00,"PIPO","L",64.90,"30","N","0 - No attack","N","None","None","N",,"on trimble",,,,,,,
2046,109010.00,2.00,2.00,"PIPO","D3",45.40,"NA","N","0 - No attack","NA","NA","None","N","broken at 4 m almost no bark remaining","on trimble",,,,,,,
2047,109010.00,3.00,3.00,"PIPO","L",62.00,"25","N","0 - No attack","N","None","None","N",,"on trimble",,,,,,,
2048,109010.00,4.00,4.00,"UNKNCONIFER","D3",113.30,"NA","UNK",,"NA","NA","None","N","broken at 6 m, too charred to determine attack","10.36","304","p","999","0","0","1","0"
2049,109010.00,5.00,5.00,"PIPO","L",52.50,"30","N","0 - No attack","N","None","None","N",,"11.88","39","p","999","0","0","1","0"
2050,109010.00,6.00,6.00,"PIPO","L",48.90,"15","Y","2 - heavy attack (>5 pitch tubes)","N","None","W2","N",,"7.5","32","p","999","0","0","1","0"
2051,109010.00,7.00,7.00,"PIPO","L",61.30,"35","N","0 - No attack","N","None","None","N",,"9.57","82","p","999","0","0","1","0"
2052,109010.00,8.00,8.00,"PIPO","L",62.40,"25","N","0 - No attack","N","None","W1","N",,"1.99","84","p","999","0","0","1","0"
2053,155165.00,1.00,1.00,"CADE","L",71.10,"10","N","0 - No attack","N","None","None","N",,"109.95","172","o","288","1.35","0.6","4","0"
2054,155165.00,1.00,2.00,"CADE","D3",37.10,"NA","N","0 - No attack","NA","NA","None","N",,"109.95","172","o","288","1.35","0.6","4","0"
2055,155165.00,1.00,3.00,"CADE","L",31.10,"5","N","0 - No attack","N","Split Top","None","N",,"109.95","172","o","288","1.35","0.6","4","0"
2056,155165.00,1.00,4.00,"CADE","D3",52.10,"5","N","0 - No attack","N","Broken Top","None","N",,"109.95","172","o","288","1.35","0.6","4","0"
2057,155165.00,2.00,5.00,"PIPO","L",90.60,"25","N","0 - No attack","N","None","None","N",,"10.38","198","p","999","0","0","1","0"
2058,155165.00,3.00,6.00,"CADE","L",27.30,"5","N","0 - No attack","N","None","None","N",,"6.38","197","p","999","0","0","1","0"
2059,155165.00,4.00,7.00,"PIPO","L",83.70,"20","N","0 - No attack","N","None","W1","N",,"4.21","201","o","332","1","0.8","3","0"
2060,155165.00,4.00,8.00,"PIPO","D2",33.40,"NA","N","0 - No attack","N","None","None","N",,"4.21","201","o","332","1","0.8","3","0"
2061,155165.00,4.00,9.00,"PIPO","L",79.40,"25","N","0 - No attack","N","None","W2","N",,"4.21","201","o","332","1","0.8","3","0"
2062,155165.00,5.00,10.00,"CADE","L",63.40,"6","N","0 - No attack","N","None","None","N",,"6.62","225","p","999","0","0","1","0"
2063,155165.00,6.00,11.00,"CADE","L",34.90,"15","N","0 - No attack","N","None","None","N",,"6.68","240","p","999","0","0","1","0"
2064,155165.00,7.00,12.00,"CADE","L",47.80,"40","N","0 - No attack","N","None","None","N",,"6.31","256","p","999","0","0","1","0"
2065,155165.00,8.00,13.00,"CADE","L",34.30,"30","N","0 - No attack","N","None","None","N",,"10.23","267","p","999","0","0","1","0"
2066,155165.00,9.00,14.00,"ABCO","D2",12.60,"NA","N","0 - No attack","N","NA","None","N",,"11.5","310","l","277","0.65",,"2","0"
2067,155165.00,9.00,15.00,"CADE","L",55.30,"25","N","0 - No attack","N","None","None","N",,"11.5","310","l","277","0.65",,"2","0"
2068,155165.00,10.00,16.00,"CADE","L",14.70,"20","N","0 - No attack","N","None","None","N",,"8.6","319","p","999","0","0","1","0"
2069,155165.00,11.00,17.00,"ABCO","D3",12.40,"NA","N","0 - No attack","NA","NA","None","N",,"10.33","318","p","999","0","0","1","0"
2070,155165.00,12.00,18.00,"QUKE","L",64.50,"5","N","0 - No attack","N","Broken Top","None","N","missing bark, pith","10.85","339","l","12","0.55",,"2","0"
2071,155165.00,12.00,19.00,"CADE","L",11.60,"15","N","0 - No attack","N","None","None","N",,"10.85","339","l","12","0.55",,"2","0"
2072,155165.00,13.00,20.00,"CADE","L",18.20,"10","N","0 - No attack","N","None","None","N",,"10.79","354","p","999","0","0","1","0"
2073,155165.00,14.00,21.00,"CADE","L",10.90,"15","N","0 - No attack","N","None","None","N",,"8.22","0","p","999","0","0","1","0"
2074,155165.00,15.00,22.00,"ABCO","L",39.40,"30","N","0 - No attack","Y","None","None","N",,"7.81","11","p","999","0","0","1","0"
2075,155165.00,16.00,23.00,"CADE","M",9.40,"3","N","0 - No attack","N","None","None","N",,"9.16","18","p","999","0","0","1","0"
2076,155165.00,17.00,24.00,"CADE","L",10.80,"1","N","0 - No attack","N","None","None","N","dhb taken above dbh","12.49","16","p","999","0","0","1","0"
2077,155165.00,18.00,25.00,"ABCO","D2",27.00,"NA","N","0 - No attack","NA","NA","None","N",,"11.88","24","p","999","0","0","1","0"
2078,155165.00,19.00,26.00,"ABCO","L",46.20,"5","N","0 - No attack","Y","None","None","N","clump continues further than 2m out of plot","12.78","27","c","999","0.85","0","5","4"
2079,155165.00,19.00,27.00,"CADE","L",9.40,"3","Y","1 - light attack (<5 pitch tubes)","Y","None","None","Y",,"12.78","27","c","999","0.85","0","5","4"
2080,155165.00,19.00,28.00,"ABCO","L",43.50,"5","N","0 - No attack","Y","None","None","Y",,"12.78","27","c","999","0.85","0","5","4"
2081,155165.00,19.00,29.00,"CADE","L",7.90,"2","N","0 - No attack","N","None","None","Y",,"12.78","27","c","999","0.85","0","5","4"
2082,155165.00,19.00,30.00,"ABCO","D3",15.20,"NA","N","0 - No attack","NA","NA","None","Y",,"12.78","27","c","999","0.85","0","5","4"
2083,155165.00,20.00,31.00,"ABCO","D1",71.00,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,"11.73","36","p","999","0","0","1","0"
2084,155165.00,21.00,32.00,"ABCO","D1",69.10,"NA","N","0 - No attack","NA","NA","None","N",,"8.72","42","p","999","0","0","1","0"
2085,155165.00,22.00,33.00,"CADE","L",10.70,"25","N","0 - No attack","N","None","None","N",,"6.77","62","l","82","0.55","0","2","0"
2086,155165.00,22.00,34.00,"ABCO","D1",51.70,"NA","N","0 - No attack","Y","NA","None","N",,"6.77","62","l","82","0.55","0","2","0"
2087,1090012.00,1.00,1.00,"CADE","L",25.10,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2088,1090012.00,2.00,2.00,"CADE","D2",15.50,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2089,1090012.00,3.00,3.00,"PIPO","D2",63.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2090,1090012.00,4.00,4.00,"CADE","L",21.10,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2091,1090012.00,4.00,5.00,"CADE","L",43.50,"5","N","0 - No attack","N","None","W1","N",,,,,,,,,
2092,1090012.00,5.00,6.00,"CADE","D2",15.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2093,1090012.00,5.00,7.00,"PIPO","D1",57.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2094,1090012.00,5.00,8.00,"ABCO","D2",24.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2095,1090012.00,5.00,9.00,"CADE","L",47.50,"10","N","0 - No attack","N","None","None","Y",,,,,,,,,
2096,1090012.00,6.00,10.00,"PIPO","D2",42.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2097,1090012.00,7.00,11.00,"CADE","L",39.60,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2098,1090012.00,8.00,12.00,"PIPO","D2",63.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2099,1090012.00,8.00,13.00,"PIPO","D3",24.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2100,1090012.00,9.00,14.00,"ABCO","L",47.60,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2101,1090012.00,10.00,15.00,"CADE","D3",16.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2102,1090012.00,11.00,16.00,"CADE","L",39.50,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2103,1090012.00,12.00,17.00,"ABCO","D3",22.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2104,1090012.00,13.00,18.00,"ABCO","D2",30.80,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2105,1090012.00,14.00,19.00,"ABCO","D2",57.20,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2106,1090012.00,14.00,20.00,"CADE","D3",11.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2107,1090012.00,15.00,21.00,"ABCO","L",51.30,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2108,1090012.00,16.00,22.00,"ABCO","D3",51.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2109,1090012.00,17.00,23.00,"ABCO","D3",25.90,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2110,1090012.00,18.00,24.00,"ABCO","D3",52.20,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2111,1090012.00,19.00,25.00,"ABCO","L",51.10,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2112,1090012.00,20.00,26.00,"ABCO","L",44.30,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2113,1090012.00,21.00,27.00,"CADE","L",22.50,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2114,1090012.00,22.00,28.00,"CADE","D2",27.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2115,1090012.00,23.00,29.00,"CADE","D3",15.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2116,1090012.00,24.00,30.00,"CADE","D3",7.90,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2117,1090012.00,24.00,31.00,"CADE","L",46.80,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2118,1090012.00,25.00,32.00,"ABCO","L",32.70,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2119,1090012.00,26.00,33.00,"PILA","L",86.80,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2120,1090012.00,27.00,34.00,"CADE","L",43.90,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2121,1090012.00,28.00,35.00,"PIPO","D1",72.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2122,1090012.00,28.00,36.00,"PIPO","L",70.10,"10","Y","2 - heavy attack (>5 pitch tubes)","Y","Red turpentine beetle","W2","N",,,,,,,,,
2123,1090012.00,29.00,37.00,"CADE","L",28.60,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2124,1090042.00,1.00,1.00,"ABCO","D2",79.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2125,1090042.00,2.00,2.00,"CADE","L",8.20,"18","N","0 - No attack","N","None","None","N",,,,,,,,,
2126,1090042.00,2.00,3.00,"CADE","L",14.30,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2127,1090042.00,2.00,4.00,"ABCO","D3",66.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2128,1090042.00,3.00,5.00,"CADE","L",11.10,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2129,1090042.00,4.00,6.00,"CADE","L",38.60,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2130,1090042.00,5.00,7.00,"CADE","D3",8.20,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N","leaning at 45 deg",,,,,,,,
2131,1090042.00,5.00,8.00,"CADE","L",18.90,"5","N","0 - No attack","N","None","None","N","leaning at 45 deg at base, straightens upwards at 2 m",,,,,,,,
2132,1090042.00,6.00,9.00,"CADE","L",22.60,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2133,1090042.00,7.00,10.00,"CADE","L",10.30,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
2134,1090042.00,8.00,11.00,"CADE","L",14.40,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
2135,1090042.00,9.00,12.00,"CADE","L",9.30,"25","Y","1 - light attack (<5 pitch tubes)","N","None","None","N",,,,,,,,,
2136,1090042.00,10.00,13.00,"PILA","D3",93.60,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N","lots of dust but only 1 visible hole",,,,,,,,
2137,1090042.00,10.00,14.00,"ABCO","D3",21.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2138,1090042.00,11.00,15.00,"CADE","L",45.40,"35","N","0 - No attack","N","None","W2","N",,,,,,,,,
2139,1090042.00,12.00,16.00,"CADE","D3",11.90,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2140,1090042.00,13.00,17.00,"CADE","L",10.50,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2141,1090042.00,14.00,18.00,"CADE","L",14.30,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2142,1090042.00,15.00,19.00,"CADE","L",21.80,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2143,1090042.00,16.00,20.00,"CADE","L",20.40,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2144,1090042.00,17.00,21.00,"CADE","L",21.60,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2145,1090042.00,17.00,22.00,"ABCO","D3",52.50,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2146,1090042.00,17.00,23.00,"ABCO","D2",69.20,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","W1","N",,,,,,,,,
2147,1090042.00,17.00,24.00,"CADE","D3",8.60,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2148,1090042.00,18.00,25.00,"CADE","L",16.30,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2149,1090042.00,19.00,26.00,"CADE","D3",10.10,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2150,1090042.00,20.00,27.00,"ABCO","D3",68.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2151,1090042.00,20.00,28.00,"CADE","L",18.50,"15","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2152,1090042.00,20.00,29.00,"PILA","L",62.20,"30","N","0 - No attack","Y","Other - include in notes","None","N","Mechanical damage-pitching",,,,,,,,
2153,1090042.00,21.00,30.00,"CADE","L",13.40,"8","N","0 - No attack","N","None","None","N",,,,,,,,,
2154,1090042.00,22.00,31.00,"CADE","L",39.70,"40","N","0 - No attack","N","Other - include in notes","None","N","termite attack",,,,,,,,
2155,1090042.00,23.00,32.00,"ABCO","D3",79.90,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2156,1090042.00,24.00,33.00,"CADE","D1",11.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2157,1090042.00,25.00,32.00,"CADE","L",16.30,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2158,1090042.00,26.00,35.00,"CADE","D1",14.00,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2159,1090042.00,27.00,36.00,"CADE","L",23.30,"45","N","0 - No attack","N","None","None","N",,,,,,,,,
2160,1090042.00,28.00,37.00,"CADE","D3",7.90,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2161,1090042.00,29.00,38.00,"CADE","L",16.50,"18","N","0 - No attack","N","None","None","N",,,,,,,,,
2162,1090042.00,30.00,39.00,"CADE","L",18.50,"45","N","0 - No attack","N","None","None","N",,,,,,,,,
2163,1090082.00,1.00,1.00,"CADE","L",28.30,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2164,1090082.00,1.00,2.00,"PIPO","L",73.20,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2165,1090082.00,1.00,3.00,"CADE","L",22.80,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2166,1090082.00,1.00,4.00,"CADE","L",31.70,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2167,1090082.00,2.00,5.00,"PIPO","L",81.20,"45","N","0 - No attack","N","None","W1","N",,,,,,,,,
2168,1090082.00,2.00,6.00,"CADE","L",21.30,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2169,1090082.00,3.00,7.00,"PILA","D3",57.00,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N","broken at 4 m",,,,,,,,
2170,1090082.00,4.00,8.00,"CADE","L",35.70,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2171,1090082.00,5.00,9.00,"ABCO","L",50.70,"40","N","0 - No attack","Y","None","W2","N",,,,,,,,,
2172,1090082.00,6.00,10.00,"ABCO","L",13.80,"25","N","0 - No attack","Y","None","None","N",,,,,,,,,
2173,1090082.00,7.00,11.00,"ABCO","L",40.50,"35","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
